zpid,streetAddress,zipcode,city,state,latitude,longitude,price,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,isUnmappable,isPreforeclosureAuction,priceForHDP,timeOnZillow,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,isShowcaseListing,listing_sub_type.is_FSBA,homeStatusForHDP,datePriceChanged,priceReduction,priceChange,isRentalWithBasePrice,contingentListingType,listing_sub_type.is_accepting_backup_offers,providerListingID,newConstructionType,listing_sub_type.is_newHome,videoCount,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,unit,listing_sub_type.is_bankOwned,listing_sub_type.is_forAuction,rentalMarketingSubType
16522075,816 Hacienda Ave,95616,Davis,CA,38.565468,-121.76064,1081000.0,1664780400000,3.0,3.0,2169.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1130400.0,4240,False,False,1081000.0,46233260000.0,True,False,False,USD,USA,1081000.0,8072.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16521789,2709 Corona Dr,95616,Davis,CA,38.56598,-121.757,1050000.0,1664521200000,3.0,5.0,2609.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1097100.0,4115,False,False,4500.0,46492460000.0,True,False,False,USD,USA,1050000.0,,,False,,FOR_RENT,,,,False,,,,,,,,,,,,,
16524414,2302 Bucklebury Rd,95616,Davis,CA,38.548756,-121.778915,710000.0,1664521200000,1.0,2.0,1128.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,741800.0,2299,False,False,710000.0,46492460000.0,True,False,False,USD,USA,710000.0,3812.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16543341,646 F St,95616,Davis,CA,38.55003,-121.7415,670000.0,1664262000000,1.0,2.0,1134.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,732600.0,2299,False,False,670000.0,46751660000.0,True,False,False,USD,USA,670000.0,5602.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16542917,740 Miller Dr,95616,Davis,CA,38.550465,-121.74856,875000.0,1663916400000,3.0,3.0,1737.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,912200.0,3399,False,False,875000.0,47097260000.0,True,False,False,USD,USA,875000.0,0.25250229568411386,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16522352,413 Norte Ave,95616,Davis,CA,38.57077,-121.75315,780000.0,1663830000000,2.0,2.0,1358.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,812900.0,2400,False,False,780000.0,47183660000.0,True,False,False,USD,USA,780000.0,5942.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
201608452,1062 Celebrity Ter,95616,Davis,CA,38.563747,-121.739655,795000.0,1663830000000,4.0,3.0,1865.0,APARTMENT,RECENTLY_SOLD,-1,False,False,808700.0,3486,False,False,795000.0,47183660000.0,True,False,False,USD,USA,795000.0,1306.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16542855,223 University Ave,95616,Davis,CA,38.543087,-121.74612,825000.0,1663570800000,2.0,3.0,1456.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,810300.0,3294,False,False,825000.0,47442860000.0,True,False,False,USD,USA,825000.0,5702.004,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
50944386,1322 N Davis Farms Rd,95616,Davis,CA,38.56965,-121.76583,2775000.0,1663570800000,5.0,6.0,5195.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,2880800.0,10944,False,False,2775000.0,47442860000.0,True,False,False,USD,USA,2775000.0,0.8100091827364555,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16523275,1118 Westfield Ter,95616,Davis,CA,38.56858,-121.7635,1800000.0,1663225200000,5.0,5.0,4569.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1875900.0,7089,False,False,1800000.0,47788460000.0,True,False,False,USD,USA,1800000.0,0.67,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16525969,1513 Santa Rosa St,95616,Davis,CA,38.556652,-121.769135,966000.0,1663225200000,2.5,3.0,2700.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1007200.0,3804,False,False,966000.0,47788460000.0,True,False,False,USD,USA,1100000.0,6577.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16542680,841 Eureka Ave,95616,Davis,CA,38.55198,-121.75049,939000.0,1663052400000,2.0,3.0,1722.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,979400.0,3695,False,False,939000.0,47961260000.0,True,False,False,USD,USA,939000.0,9766.152,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16543001,302 E 14th St,95616,Davis,CA,38.555958,-121.74714,869000.0,1662966000000,2.0,3.0,1750.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,905200.0,3357,False,False,869000.0,48047660000.0,True,False,False,USD,USA,869000.0,8838.324,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16543343,636 F St,95616,Davis,CA,38.54976,-121.74143,880000.0,1662966000000,2.0,2.0,1222.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,915300.0,2299,False,False,880000.0,48047660000.0,True,False,False,USD,USA,880000.0,5602.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16521080,735 Oeste Dr,95616,Davis,CA,38.549644,-121.75683,810000.0,1662620400000,4.0,3.0,2187.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,872900.0,3750,False,False,810000.0,48393260000.0,True,False,False,USD,USA,810000.0,7876.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520286,1111 Purdue Dr,95616,Davis,CA,38.554245,-121.76298,889000.0,1662102000000,2.0,4.0,1733.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,929900.0,3599,False,False,889000.0,48911660000.0,True,False,False,USD,USA,906780.0,7919.208,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16542790,64 College Park,95616,Davis,CA,38.547726,-121.75179,1750000.0,1662102000000,3.0,5.0,3212.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1811400.0,6863,False,False,1750000.0,48911660000.0,True,False,False,USD,USA,1750000.0,0.3271,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16543073,328 12th St,95616,Davis,CA,38.554203,-121.74578,829500.0,1662015600000,2.0,3.0,1643.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1013200.0,3824,False,False,829500.0,48998060000.0,True,False,False,USD,USA,90089.0,8398.368,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16519939,1352 Drake Dr,95616,Davis,CA,38.560062,-121.765366,1550000.0,1661929200000,6.0,10.0,4212.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,1621000.0,6074,False,False,1550000.0,,True,False,False,USD,USA,1550000.0,9274.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520694,827 Linden Ln,95616,Davis,CA,38.552326,-121.75987,920000.0,1661929200000,2.0,3.0,1966.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,967300.0,3605,False,False,920000.0,49084460000.0,True,False,False,USD,USA,920000.0,9278.28,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520934,710-712 Sycamore Ln,95616,Davis,CA,38.548958,-121.762314,1025000.0,1661842800000,4.0,4.0,2096.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,1068000.0,4015,False,False,1025000.0,49170860000.0,True,False,False,USD,USA,1025000.0,8028.108,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520524,1402 Carob Pl,95616,Davis,CA,38.55598,-121.754234,995000.0,1661497200000,2.0,3.0,1736.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1063200.0,4036,False,False,995000.0,,True,False,False,USD,USA,995000.0,8838.324,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16521692,2149 Bella Casa St,95616,Davis,CA,38.563004,-121.74916,540000.0,1661497200000,2.0,3.0,1200.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,560900.0,2745,False,False,540000.0,49516460000.0,True,False,False,USD,USA,540000.0,902.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16524647,1411 Lake Blvd,95616,Davis,CA,38.555813,-121.78787,795000.0,1661497200000,2.0,3.0,1822.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,828000.0,3254,False,False,795000.0,49516460000.0,True,False,False,USD,USA,795000.0,5750.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16543230,619 7th St,95616,Davis,CA,38.55031,-121.74233,765000.0,1661238000000,2.0,2.0,1492.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,797000.0,2400,False,False,765000.0,49775660000.0,True,False,False,USD,USA,765000.0,5249.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16519936,1422 Drake Dr,95616,Davis,CA,38.559956,-121.766106,1500000.0,1660892400000,5.0,10.0,4212.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,1564200.0,5884,False,False,1500000.0,50121260000.0,True,False,False,USD,USA,1501040.0,8232.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520490,517 Georgetown Pl,95616,Davis,CA,38.55576,-121.755684,825000.0,1660806000000,2.0,4.0,1846.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,883500.0,3499,False,False,825000.0,50207660000.0,True,False,False,USD,USA,825000.0,6447.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
201608442,1680 Vine St,95616,Davis,CA,38.56405,-121.739845,799000.0,1660719600000,4.0,3.0,2023.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,827300.0,3617,False,False,799000.0,50294060000.0,True,False,False,USD,USA,799000.0,1742.4,sqft,False,,RECENTLY_SOLD,,,,,,,,,,1.0,,,,,,,
241669566,2038 Cannery Loop,95616,Davis,CA,38.566654,-121.74297,1120000.0,1660633200000,3.0,4.0,2189.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1153600.0,4372,False,False,1120000.0,50380460000.0,True,False,False,USD,USA,1120000.0,3202.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520984,777 Mulberry Ln,95616,Davis,CA,38.55023,-121.76049,830000.0,1660546800000,2.0,4.0,1615.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,887900.0,3599,False,False,830000.0,50466860000.0,True,False,False,USD,USA,830000.0,9762.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16524430,2428 Bucklebury Rd,95616,Davis,CA,38.548035,-121.780464,735000.0,1660546800000,2.0,3.0,1589.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,794500.0,3300,False,False,735000.0,50466860000.0,True,False,False,USD,USA,735000.0,5096.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16523618,702 Lake Terrace Cir,95616,Davis,CA,38.54967,-121.78851,872000.0,1660201200000,2.0,4.0,2378.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,969200.0,3679,False,False,872000.0,50812460000.0,True,False,False,USD,USA,872000.0,2875.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16544264,1108 Snyder Dr,95616,Davis,CA,38.5563,-121.727806,665000.0,1660028400000,2.0,3.0,1000.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,696900.0,2979,False,False,665000.0,50985260000.0,True,False,False,USD,USA,665000.0,6000.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520111,1818 Sycamore Ln,95616,Davis,CA,38.55913,-121.76373,825000.0,1659942000000,2.0,4.0,2032.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,1008900.0,3839,False,False,825000.0,51071660000.0,True,False,False,USD,USA,825000.0,0.2649908172635445,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16522563,218 Grande Ave,95616,Davis,CA,38.568832,-121.748634,750000.0,1659942000000,2.0,3.0,1648.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,838100.0,3200,False,False,750000.0,51071660000.0,True,False,False,USD,USA,750000.0,6046.128,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16525042,1839 Humboldt Ave,95616,Davis,CA,38.553047,-121.7734,845000.0,1659942000000,2.0,3.0,1659.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,903300.0,3350,False,False,845000.0,51071660000.0,True,False,False,USD,USA,743886.0,6970.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16542598,318 Mills Dr,95616,Davis,CA,38.553646,-121.75126,1030000.0,1659942000000,3.0,5.0,2340.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1103900.0,4086,False,False,1030000.0,51071660000.0,True,False,False,USD,USA,1050600.0,10224.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16523599,843 Lake Terrace Cir,95616,Davis,CA,38.550938,-121.787735,870000.0,1659682800000,2.0,3.0,2080.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,919700.0,3300,False,False,870000.0,51330860000.0,True,False,False,USD,USA,870000.0,4095.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16524955,3086 Woods Cir,95616,Davis,CA,38.55849,-121.78842,500000.0,1659596400000,2.0,2.0,1160.0,CONDO,RECENTLY_SOLD,-1,False,False,524600.0,2299,False,False,500000.0,51417260000.0,True,False,False,USD,USA,500000.0,1350.36,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520032,909 Fordham Dr,95616,Davis,CA,38.557785,-121.76055,1100000.0,1659510000000,2.0,4.0,2261.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1152000.0,4310,False,False,1100000.0,51503660000.0,True,False,False,USD,USA,1066849.0,9858.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16522114,1011 Hacienda Ave,95616,Davis,CA,38.565784,-121.76181,780000.0,1659510000000,2.0,3.0,2014.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,837300.0,3254,False,False,780000.0,51503660000.0,True,False,False,USD,USA,780000.0,5310.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16523228,605 Waxwing Pl,95616,Davis,CA,38.574265,-121.755486,675000.0,1659510000000,1.0,3.0,1189.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,702000.0,2749,False,False,675000.0,51503660000.0,True,False,False,USD,USA,675000.0,3920.4,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16524480,2752 Hatteras Pl,95616,Davis,CA,38.55309,-121.78474,860000.0,1659510000000,2.0,4.0,1580.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,898900.0,3325,False,False,860000.0,51503660000.0,True,False,False,USD,USA,860000.0,6360.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520001,1536 Notre Dame Dr,95616,Davis,CA,38.55847,-121.76525,975000.0,1659423600000,2.0,4.0,2071.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1043200.0,3878,False,False,975000.0,51590060000.0,True,False,False,USD,USA,975000.0,7919.208,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16522070,703 Barcelona Ave,95616,Davis,CA,38.565193,-121.75868,558000.0,1659078000000,2.0,2.0,1148.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,657100.0,2299,False,False,558000.0,51935660000.0,True,False,False,USD,USA,558000.0,4600.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16544057,1204 Cypress Ln,95616,Davis,CA,38.55768,-121.731384,820000.0,1659078000000,2.0,4.0,1306.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,833900.0,3294,False,False,820000.0,51935660000.0,True,False,False,USD,USA,820000.0,6882.48,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16521156,520 Oeste Dr,95616,Davis,CA,38.546947,-121.757355,890000.0,1658818800000,0.0,2.0,1900.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,920100.0,2250,False,False,890000.0,52194860000.0,True,False,False,USD,USA,890000.0,7405.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16523763,2120 Calaveras Ave,95616,Davis,CA,38.550358,-121.77698,730000.0,1658818800000,2.0,3.0,1463.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,787000.0,3200,False,False,730000.0,52194860000.0,True,False,False,USD,USA,730000.0,4800.312,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16544379,914 Gregory Pl,95616,Davis,CA,38.554714,-121.72867,675000.0,1658818800000,2.0,3.0,1200.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,730200.0,2979,False,False,675000.0,52194860000.0,True,False,False,USD,USA,675000.0,6969.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16524769,2435 Creekhollow Ln,95616,Davis,CA,38.54987,-121.78069,625000.0,1658473200000,2.0,2.0,800.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,702200.0,2199,False,False,2995.0,52540460000.0,True,False,False,USD,USA,625000.0,,,False,,FOR_RENT,,,,False,,,,,,,,,,,,,
16525950,1609 Portola St,95616,Davis,CA,38.55811,-121.7711,960000.0,1658473200000,3.0,4.0,2626.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1069700.0,3923,False,False,960000.0,52540460000.0,True,False,False,USD,USA,960000.0,6220.368,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
201602497,702 2nd St,95616,Davis,CA,38.54333,-121.7396,1800000.0,1658473200000,,,5650.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,2087100.0,7693,False,False,1800000.0,52540460000.0,True,False,False,USD,USA,1800000.0,5967.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
201608425,1959 Cannery Loop,95616,Davis,CA,38.567238,-121.741936,1230000.0,1658473200000,4.0,4.0,2789.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1318200.0,4928,False,False,1230000.0,52540460000.0,True,False,False,USD,USA,1230000.0,4356.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16544202,1314 Alice St,95616,Davis,CA,38.55505,-121.73414,650000.0,1658214000000,2.0,3.0,1100.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,692200.0,2949,False,False,650000.0,52799660000.0,True,False,False,USD,USA,650000.0,6599.34,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520717,1118 Maple Ln,95616,Davis,CA,38.553272,-121.761086,1475000.0,1657868400000,3.0,5.0,2310.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1477900.0,5612,False,False,1475000.0,53145260000.0,True,False,False,USD,USA,1475000.0,8712.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16525355,2325 Harding Ter,95616,Davis,CA,38.553787,-121.780754,857000.0,1657868400000,2.0,3.0,1539.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,888900.0,3294,False,False,857000.0,53145260000.0,True,False,False,USD,USA,857000.0,4792.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16544363,908 Craig Pl,95616,Davis,CA,38.55454,-121.72961,835000.0,1657782000000,2.0,3.0,1269.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,815600.0,3099,False,False,835000.0,53231660000.0,True,False,False,USD,USA,835000.0,5994.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16522527,205 Luz Pl,95616,Davis,CA,38.570038,-121.74856,680000.0,1657695600000,2.0,3.0,1262.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,718500.0,2745,False,False,680000.0,53318060000.0,True,False,False,USD,USA,680000.0,3672.108,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16543932,1508 Pacific Dr,95616,Davis,CA,38.55962,-121.733894,810000.0,1657695600000,3.0,4.0,1690.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,860900.0,3499,False,False,810000.0,53318060000.0,True,False,False,USD,USA,810000.0,6983.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16519938,1402 Drake Dr,95616,Davis,CA,38.56004,-121.76562,1200000.0,1657609200000,5.0,10.0,4212.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,1391300.0,5098,False,False,1200000.0,53404460000.0,True,False,False,USD,USA,1500000.0,9191.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520517,430 Citadel Dr,95616,Davis,CA,38.556732,-121.754135,1005000.0,1657609200000,2.0,4.0,1949.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1075700.0,3985,False,False,1005000.0,53404460000.0,True,False,False,USD,USA,1005000.0,7919.208,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16524379,1215 Halifax Ave,95616,Davis,CA,38.554626,-121.7928,629000.0,1657609200000,1.0,2.0,1022.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,640000.0,2250,False,False,629000.0,53404460000.0,True,False,False,USD,USA,629000.0,4500.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16542588,323 Antioch Dr,95616,Davis,CA,38.553276,-121.75147,950000.0,1657609200000,3.0,4.0,2088.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1104700.0,4116,False,False,950000.0,53404460000.0,True,False,False,USD,USA,121532.0,7797.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16543011,1228 Sequoia Pl,95616,Davis,CA,38.55547,-121.74586,932000.0,1657177200000,2.0,4.0,1844.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1002400.0,3695,False,False,932000.0,53836460000.0,True,False,False,USD,USA,932000.0,8477.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16544106,1314 Chestnut Ln,95616,Davis,CA,38.558704,-121.73028,700000.0,1657177200000,2.0,3.0,1241.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,738000.0,3099,False,False,700000.0,,True,False,False,USD,USA,700000.0,6050.484,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
201577961,1620 Van Damme Dr,95616,Davis,CA,38.55468,-121.770355,1475000.0,1657090800000,3.0,5.0,3047.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1523700.0,5775,False,False,1475000.0,53922860000.0,True,False,False,USD,USA,1475000.0,7867.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16521674,2131 Bella Casa St,95616,Davis,CA,38.56277,-121.75004,495000.0,1656658800000,2.0,2.0,1160.0,CONDO,RECENTLY_SOLD,-1,False,False,510900.0,2299,False,False,495000.0,54354860000.0,True,False,False,USD,USA,495000.0,902.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16525576,2302 Isle Royale Ln,95616,Davis,CA,38.55911,-121.77982,1425000.0,1656658800000,3.0,5.0,2734.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1442900.0,5470,False,False,1425000.0,54354860000.0,True,False,False,USD,USA,1425000.0,8276.4,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16544207,1424 Alice St,95616,Davis,CA,38.555336,-121.73309,815000.0,1656658800000,2.0,4.0,1622.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,861500.0,3499,False,False,815000.0,54354860000.0,True,False,False,USD,USA,815000.0,6617.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520921,744 Sycamore Ln,95616,Davis,CA,38.549747,-121.76295,1075000.0,1656572400000,3.0,4.0,2000.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1140900.0,4290,False,False,1075000.0,54441260000.0,True,False,False,USD,USA,1096500.0,9200.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16543236,636 B St,95616,Davis,CA,38.548946,-121.74574,1795000.0,1656572400000,3.0,3.0,1725.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1670900.0,6282,False,False,1795000.0,54441260000.0,True,False,False,USD,USA,1830900.0,10799.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16543859,1142 Auburn Dr,95616,Davis,CA,38.557766,-121.73893,680000.0,1655794800000,3.0,4.0,1932.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,818700.0,3750,False,False,680000.0,55218860000.0,True,False,False,USD,USA,693600.0,7148.196,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16520482,534 Villanova Dr,95616,Davis,CA,38.555965,-121.75516,875000.0,1655449200000,2.0,4.0,1805.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,961600.0,3649,False,False,875000.0,55564460000.0,True,False,False,USD,USA,892500.0,7148.196,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16521567,621 Francisco Pl,95616,Davis,CA,38.565968,-121.755775,1575000.0,1655449200000,2.0,3.0,2615.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1624900.0,6207,False,False,1575000.0,55564460000.0,True,False,False,USD,USA,1606500.0,10450.044,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16521715,2114 Bella Casa St,95616,Davis,CA,38.562332,-121.749725,462500.0,1655449200000,2.0,2.0,1160.0,CONDO,RECENTLY_SOLD,-1,False,False,504600.0,2299,False,False,462500.0,55564460000.0,True,False,False,USD,USA,471750.0,871.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16522080,2607 Madrid St,95616,Davis,CA,38.565346,-121.76113,870000.0,1655362800000,2.0,3.0,1642.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,871000.0,3194,False,False,870000.0,,True,False,False,USD,USA,887400.0,4282.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
241669439,2268 Cannery Loop,95616,Davis,CA,38.56406,-121.74348,1060000.0,1655190000000,3.0,4.0,2141.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1076900.0,4117,False,False,1060000.0,55823660000.0,True,False,False,USD,USA,1081200.0,4204.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16522672,121 Guaymas Pl,95616,Davis,CA,38.566902,-121.7467,525000.0,1655103600000,1.0,2.0,910.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,544700.0,2199,False,False,525000.0,55910060000.0,True,False,False,USD,USA,535500.0,3484.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
